Start Time,End Time,Text
634.0,637.0,And there's no order guaranteed for dictionaries anyway.
637.0,641.0,"So in order to look up an item in this naive implementation of a dictionary,"
641.0,645.0,"where you're just putting all the elements in order in a list,"
645.0,650.0,"it's theta of n, where n is the length of our list, right?"
650.0,655.0,And so this implementation of a dictionary doesn't work.
655.0,660.0,"And yet, when I showed you this slide a few, a few, a few lectures ago,"
660.0,662.0,we saw something interesting.
662.0,666.0,"So this is what we just, what we just kind of proved, quote-unquote."
666.0,671.0,The access time in a list is constant.
671.0,678.0,But the access time in a dictionary is constant as well in the average case.
678.0,685.0,"In the worst case, it is theta of n, right, accessing an item in a dictionary is theta of n."
685.0,689.0,"Because in the worst case, we might store the dictionary like this, right?"
689.0,693.0,"It's just a list of all of our dictionary entries, all in order."
693.0,698.0,"So to look up one index, we'd have to go through the entire list"
698.0,702.0,"and check if the element at index 0 is the one we're looking for,"
702.0,705.0,and then grab the element at index 1 as its value.
705.0,708.0,"But in the average case, and this is what we're going to see next,"
708.0,715.0,"in the average case, the access, the time it takes to do a look up for a key in a dictionary"
715.0,719.0,"is constant. It's actually theta of 1, which makes dictionaries"
719.0,723.0,really powerful data structures to use in a lot of situations.
723.0,725.0,So why is this?
725.0,729.0,"Well, it has to do with the idea of hashing."
729.0,736.0,"So the way that dictionaries are actually stored in memory is not as a list of a bunch of entries, right?"
736.0,741.0,"We just showed that that is not feasible, that leads to a theta of n look up time."
741.0,744.0,"So instead, they use something called a hash table."
744.0,747.0,We briefly spoke about this.
747.0,751.0,"A hash table is just like a long list,"
751.0,760.0,and the indices of the hash table are actually things that you look up using a hash function.
760.0,762.0,So how does this work?
762.0,770.0,"Well, any key that you'd like to add to a dictionary can actually has a hash function run on it."
770.0,775.0,"And this hash function takes in maybe an integer, maybe a float,"
775.0,780.0,"maybe a string, maybe a tuple, any hashable object,"
780.0,785.0,"hashes it, which means it takes that object, if it's a string, it'll give us an integer,"
785.0,788.0,"if it's a tuple, it'll give us an integer."
788.0,794.0,"So if it hashes it, that means it takes it in as an input and gives us back a number, an integer."
794.0,799.0,"And that integer is what is used as the index to look it up in the hash table,"
799.0,803.0,to look up the value associated with it in a hash table.
803.0,807.0,"So in that sense, the lookup itself is constant time,"
807.0,812.0,because we just showed looking up an item in a dictionary using the index is constant time.
812.0,821.0,"And if that hash function is also constant time, then the time it takes to look up an item in a dictionary is also constant time."
821.0,828.0,So here are some examples of the Python hash function actually being run on different objects.
828.0,834.0,"And here, if I run, it's literally a function in Python hash of some parameters."
834.0,837.0,"So in this case, 123, it just gives me the value back."
837.0,841.0,So the hash of some number is the number itself.
841.0,844.0,We can hash a string.
844.0,847.0,That'll give us this particular number.
847.0,852.0,"So again, an integer, the hash of a tuple also gives us some number back."
852.0,856.0,So these are all just some function running behind the scenes
856.0,861.0,that takes in this hashable object and gives us back a number.
861.0,868.0,"Now, we can't run a hash function on a list because a list is mutable and therefore unhashable."
868.0,876.0,"If the object changes, then the hash function run on this object will give us a different value."
876.0,881.0,"So if you actually run this on your own computer, you might get different answers."
881.0,884.0,"Or if you run it at different times, you might get different answers."
884.0,891.0,"Python adds a little bit of randomness to the hash values, just in case you want to encrypt data and things like that."
891.0,900.0,"But generally, you will always get some integer back if you run the hash function on a mutable object."
900.0,905.0,"So then that makes the question, how big should a hash table be?"
905.0,911.0,"So if a hash table is basically just a long list, and if I run a function on some object"
911.0,916.0,"to give me the value of an index within that list, how big should this table be?"
916.0,920.0,"How many indices should I have? A thousand, a million, ten million?"
920.0,922.0,What's a good number?
922.0,926.0,"Well, let's take this example of a string."
926.0,931.0,"So first string, what we can do is, and we can use my name as an example,"
931.0,939.0,"if we want to hash my name such that every single name hashes to something unique,"
939.0,944.0,what we can do is the following. So we can take each character in somebody's name.
944.0,954.0,"And behind the scenes, each one of these characters actually has an ASCII code associated with it,"
954.0,960.0,which is something numeric. And what we can do is just convert that number to binary.
960.0,967.0,"So the letter capital A happens to be this binary value, right? 0, 1, 0, 0, 0, 0, 0, 1."
967.0,974.0,"The lower case N is this value, the lower case A is this value, and so on, right?"
974.0,981.0,So I've got seven different sort of groups of eight bits here for corresponding to each letter in my name.
981.0,989.0,"Now if I take those bits and now just smoosh them together, concatenate them to give me one really, really big number, right?"
989.0,992.0,So this is all going to be one really big number.
992.0,999.0,The corresponding number in base 10 is this really long thing.
999.0,1009.0,"And so if I do this, as long as someone's name is unique, they will end up with a unique number associated with their name, right?"
1009.0,1016.0,And therefore that unique number can be used as a unique index into a really big hash table.
1016.0,1023.0,"So let's think about hashing the names of MIT's 4,000 undergrads, right?"
1023.0,1029.0,"Let's assume that the longest name is 20 characters long, right?"
1029.0,1034.0,So there's going to be 20 of these different letters that we need to hash.
1034.0,1043.0,So we use the same process here. Each one of those 20 characters gets its own eight bit representation.
1043.0,1054.0,"So in total, the number of bits that I'm going to use to represent that 20 long character is going to be eight times 20, so 160 different bits."
1054.0,1066.0,"That's a lot of bits. And if I concatenate all those together, the number that that corresponds to is two to the 160, which is this thing here."
1066.0,1081.0,"So if I want every single combination of letters in the alphabet to be a unique value in this long list, then I will need to have a list that is this long."
1081.0,1088.0,"I'm not even going to try to figure out or to say how big this number is, but it's really, really big."
1088.0,1102.0,"And having a list, a K hash table, that has this many entries, will guarantee for me that names that are 20 characters long will each hash to something unique."
1102.0,1113.0,"But I only have 4,000 names that I'd like to put in my table. So I have 4,000 names that I'd like to put in a table that has this many spots."
1113.0,1126.0,So that's a lot of wasted space. So each one of the characters has eight bits associated with it.
1126.0,1130.0,So there's going to be 160 of these 0s or 1s in a row.
1130.0,1143.0,"So to tell the number that's associated with, we basically say we basically calculate 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20 with 20 zeros at the end."
1143.0,1151.0,And that gives me 2 to the 160. That's going to be how big my number is.
1151.0,1167.0,"That is going to be, that's going to be how many slots I'll need in order to have unique combinations of letters be mapped to one slot."
1167.0,1178.0,"So 0s, 0s, 0, 1 will map to one thing. 0s, 0s, 0, 1, 0 will map to another thing. So all these combinations of letters will each map to something unique."
1178.0,1187.0,"And in order to guarantee that, I need this many slots. But since, again, since I only have 4,000 undergrads, well, that's a lot of wasted space."
1187.0,1196.0,"I'm only using 4,000 of these slots to hold students' names. And that's because a lot of those combinations of letters aren't really valid, right?"
1196.0,1203.0,"So what's the solution? There's a lot of wasted space there, so the solution would be to say, well, you know what?"
1204.0,1211.0,I would be fine with having a smaller hash table. I don't need that giant number of entries in my hash table.
1211.0,1219.0,"I would be fine with maybe having, you know, 10,000 spots. And then having some names that happen to hash to the same thing."
1219.0,1231.0,"Or saying, I'm fine with having a hash table that has a million spots. And, you know, out of those 4,000 some will be used, some will be unused, and some might collide to the same hash value."
1231.0,1237.0,"And that's totally okay. Okay, so if we allow collisions, what is this going to look like?"
1237.0,1248.0,So here's a visualization of our hash table. So think of the hash table like a list. The reason why we think of it as a list is because indexing into a list is constant time.
1248.0,1254.0,"Right, we're taking advantage of the idea that if we index into a list, that's going to be constant."
1255.0,1264.0,"So let's say we're adding some names and grades into our hash table. Right, so this is our representation of a dictionary."
1264.0,1278.0,"The values here says that I have a hash table that has 16 different entries. Right, 0 to 15. And 0 to 15 corresponds to like the list index."
1279.0,1288.0,"So if I have a name and a grade that I'd like to add to my hash table, I need to run a hash function on the key."
1288.0,1295.0,So the key is the name and the grade is the value associated with the name.
1295.0,1313.0,"So to add Anna with the grade of C to my hash table, I need to take my Anna, which is the key, and run a hash function on it, such that when I run the hash function on this name, A and A, it'll give me a number, an integer between 0 and 15."
1313.0,1321.0,"Okay, and if I can do that, then I know I've added my entry here into one of these buckets."
1321.0,1332.0,"So a reasonable hash function to run on the name, and we saw this in the dictionary lectures to say, well, let's have A map to 1, B map to 2, C map to 3, and so on."
1332.0,1348.0,"So for my name, I've got 1 plus 14 plus 1 equals 16. But since I want to ensure that this hash function gives me a number between 0 and 15, let's mod that with 16."
1348.0,1358.0,"So I can sum all the letters in my name just fine, and then let's finalize it by saying mod 16 to give me the remainder, either 0, 1, 2, or 15."
1358.0,1367.0,"And if I do that, I'm ensured that this key value pair will be added to one of these buckets from 0 to 15."
1367.0,1378.0,"So in this particular case, Anna with a grade of C maps to 0, right? That's what the hash function on my name told me to add the location that the hash function on my name told me to add to."
1378.0,1393.0,So there I am putting my name in there. Let's add a couple more people. So here's Eric. His name hashes to 35 mod 16. So that's 3. So I'm going to add Eric and his grade to bucket number 3.
1393.0,1404.0,Then we can add John with a grade of B. His name hashes to 47 mod 16. So that's 15. So we can add John down in bucket 15.
1404.0,1418.0,"And then let's add Eve with a grade of B. So she hashes to 32 mod 16, which is also 0. And you know what? Anna was already in the bucket 0. But that's fine."
1418.0,1429.0,Because you know what? I have four names here. So four entries that I want to add to my hash table dictionary. And two of them collided.
1429.0,1445.0,"That's fine. I still have many other buckets that are empty here. So if I have 10 students in my class, probably they won't all hash to 0. They'll probably hash somewhere within here so that it's nicely balanced."
1445.0,1457.0,"And so maybe out of 10 students in my class, only two collided. And that's way better than having all of the students in the class be, you know, enumerated in one long list."
1457.0,1466.0,"So when I look up Anna, the way that this works is you hash the name Anna again. So when you want to look up the grade of Anna, that's the key."
1466.0,1480.0,"You hash the value Anna again. You say, hey, Anna hashed to 0. So then I'm going to look in bucket 0 and say, all right, let me enumerate everybody who's in bucket 0 and see if I can find Anna with her grade."
1480.0,1492.0,"Happens to be the first one. But you know if it was later on, then I'd still be able to grab it much faster than if I had everybody in one long list. Does that make sense? Like the idea of, yeah, go ahead."
1492.0,1501.0,"So you can still like access the machines that like you might get two answers. Exactly. Yeah, you can still access them. You just might have to look through the list of two, right?"
1501.0,1519.0,"So here at bucket 0, I'm effectively storing a list of these, everything that hashed to a 0, right. Which is, it's fine. Yes, that's, that's two that I have to look through. It's not four. It's not 10. It's not, you know, 100. It's not everybody all in a row."
1519.0,1537.0,"Right. Yeah. So the complexity of this is actually going to be smaller than theta, then, right? And it will depend on the hash function that we use, right? This hash function needs to be nicely balanced. It shouldn't put everyone in bucket 0, right? Then that's a useless hash function."
1537.0,1557.0,"And it depends on the size of the hash table, right? If I have maybe, you know, a thousand people that I'm storing in 15 buckets, I'm going to have a lot of collisions, right? But if I'm only storing these four or maybe, you know, eight or 10 or something smaller than the size of my table, then there will be far fewer collisions. It'll be more nicely balanced."
1557.0,1585.0,"Oh, theta of n for the things in 0, yes. And that's fine, because usually what we care about is theta of the length of the input, right? So in this case, it's theta of, if I have four students in my class, right? I've got only two that mapped to 0. So here, it's, you know, length over 2. But if I had more students, then it would be far fewer, right?"
1585.0,1592.0,"It would be 2 out of 10, or maybe 2 out of 15, that hash to the same thing. Yeah."
1592.0,1609.0,"So, yeah, so as the question said, what makes a good hash table and hash function pair? Right? Because this only works if you have a really good hash function and a nice hash table to go along with it. So this is actually a problem in computer science."
1609.0,1619.0,"You know, a research problem all by itself, so people actually study this for their lives, coming up with good hash functions and hash tables."
1619.0,1635.0,"So some base rules, you want to have the domain of interest, so in this particular case, you know, a tuple or a string or whatever it is, map to integers between 0 and the size of the hash table."
1635.0,1645.0,"So in the previous example, we don't want to have a hash function that mods 2. Because then everything will either hash to 0 or 1. Right?"
1645.0,1652.0,"If our hash table has 15 things, well, we better make sure that our hash function is going to give us a number between 0 and 15."
1652.0,1665.0,"Second, you want the hash value to be fully determined by the value being hashed. So in this case, we don't want any sort of randomness to go on."
1665.0,1678.0,"For the reason that, well, if I want to look up eaves grade later on in the code or whatever, then I need to run the exact same hash function on her name to determine the grade."
1678.0,1694.0,"So if there's randomness involved in this hash function, then you might not get back the same value that it has to originally. Right? So you'll be looking in the wrong bucket and you'll incorrectly say she doesn't have a value or she's not there."
1694.0,1704.0,"Third, you want to use the whole input to hash the function to use the whole input to run the hash function."
1704.0,1720.0,"So again, in this example, we don't just want to use the first letters of people's names because then that will lead to a lot more collisions than if we use the entire, you know, the sum of all the letters in the alphabet or all the letters in their name. Right?"
1720.0,1730.0,"Okay, so those are really big ideas. And then what we want out of our hash function is all the values, right?"
1730.0,1742.0,"If you run this hash function on a bunch of different inputs for your storing names or your storing, I don't know, two bowls or whatever you're storing, you want this function to give you a nice uniform distribution of values. Right?"
1742.0,1759.0,"So in our hash table previously here, if I add more names to my hash table, I want to ensure that they're going to land in buckets, you know, two, five, six, seven, eight, nine, 10, 11, 12, 13, 14. I don't want everything to hash to the number zero. Right? That would be very bad."
1759.0,1779.0,"So as a side reminder, back in the lecture on dictionaries, I actually said something like, for now, think of the objects that can be keys to a dictionary as immutable objects. Right? And I said technically hashable, but we don't need to know what that is."
1779.0,1790.0,"Well, hashable means just this. You can run a hash function on the object and you'll get the same value back no matter how many times you run the hash function on that object. Right?"
1790.0,1798.0,"So we looked at this example. What happens if we add a student whose name is not immutable, not hashable?"
1798.0,1813.0,"So lists are mutable objects. So as such, they are not hashable. That means if we run a hash function on a list today, and then we potentially mutate the list tomorrow, that list will not hash to the same thing. Right?"
1813.0,1832.0,"So we saw this example. Let's say Kate with a K is added to our hash table. So her name currently hashes to 37 mod 16, which is a five. Right? So we added her there. Now let's say tomorrow, we want to look up her grades to do whatever to integrate it into a bigger spreadsheet."
1832.0,1850.0,"She had changed her name between yesterday and today. Now she's Kate with a C. If we run the same hash function again on her name, that leads us to look in a different bucket. Right? She's still there. She's Kate with a K as we had originally added her."
1850.0,1871.0,"But now her name is Kate with a C. We run the same hash function tells us to look bucket 13, and she's not there. Right? So that's why we only want hashable objects to be added to be keys to the dictionary because we want the same value to come back to us when we run the hash function on."
1871.0,1890.0,"OK, so now we can see in the worst case scenario, everything maps to the same bucket in my hash table, my list. Right? Every single thing I add is has a really bad hash function on it. Let's say the hash function always returns three."
1890.0,1903.0,"Right? If my hash function always returns three, no matter what I'm adding to my addiction, no matter what I'm hashing, then every single item essentially gets put in a really long list at bucket number three."
1903.0,1915.0,"So when I look up a value will surprise it hashes to three. And now I need to look through every single thing in that bucket number three to find the one I'm looking for. Right? So it's just very, very bad."
1915.0,1925.0,"And in the worst case scenario, this is the complexity, it's theta of n, where n is the length of whatever items we have that we're adding to our buckets to our hash table."
1925.0,1935.0,"But in the average case, and this is only when we have a hash table that's pretty big relative to the things that we're adding to it."
1935.0,1951.0,"And when we have a hash function that's good enough, right, that has a nice uniform distribution of values, only in that case, in the average, in the average case, the time it takes for us to grab a value from a dictionary is theta of one constant."
1951.0,1966.0,"And so that's why dictionaries are really, really useful data structures to store things and to retrieve things from. Back when I was doing a little project, I didn't know about Python dictionaries, I had just learned about the language."
1966.0,1975.0,And I was actually using lists to read in genomic data files. And I was storing everything in lists like genomic names and things like that.
1975.0,1986.0,"And it was really slow. My advisor would be like, you know, is the code done yet? I'm like, no, it's been a couple days still waiting."
1986.0,1995.0,"And then someone told me, hey, just use a dictionary to store the values. And then the lookup is going to be a lot faster. It was done within a couple of seconds."
1995.0,2014.0,"So very, very useful, the time complex, because genomic data, it's huge amounts of data, right? So the theta van versus theta of one is really, it makes a really big difference when you deal with large data sets, right? It's not just paper. It actually makes a big difference."
2014.0,2019.0,Okay. Questions about this? I hope this ties in. Yeah.
2019.0,2023.0,So Python uses a specific hash function? Yeah.
2023.0,2029.0,"If Python has things already, can they change that function? And nothing would change, what is it?"
2029.0,2036.0,"So you don't, yeah. So Python right now uses specific hash function. In a future version, they might use a different hash function."
2036.0,2041.0,"We don't really use the numbers associated with the hash functions. I mean, you could for your programs."
2041.0,2054.0,"But it would be, I guess, relative to whatever value you get, right? So you wouldn't kind of hard code the value for, you know, the, the 2, 1, 2, 3 as something, right? You just get what you get."
2054.0,2064.0,"And, and that's what it is. But it could give you a different hash function. If you ran out of your computer, actually, you might get a different hash value than mine."
2064.0,2075.0,Yeah. So this topic kind of ties in data structures we've seen lists and dictionaries.
2075.0,2082.0,"Some of the behind the scenes look at how things are stored, puts a little complexity in there, talking about algorithms and, and runtime."
2082.0,2088.0,"So it ties in a bunch of the topics that we've seen in this class really, really nicely."
2088.0,2094.0,So one other thing that I'd like to now talk about is the idea of a simulation.
2094.0,2105.0,"And this hopefully is going to be a little bit more useful to you if you decide to take another computer science course or computation course in a different field, you know, whatever you'd like."
2105.0,2114.0,Computation simulations are very useful tools in computer science. So it allows you to computationally describe the world.
2114.0,2124.0,"So if you see an event in the world, you can actually simulate it computationally with what you've learned so far, you can totally simulate a whole bunch of things."
2124.0,2129.0,And we're using randomness to simulate these events that you might see in the real world.
2129.0,2140.0,"So for example, you might have seen sort of the hurricane paths, right, when you see on the news or whatever, the most likely path, right, that a hurricane might take."
2140.0,2144.0,"But then they also have the little models that show, you know, other likely paths."
2144.0,2152.0,"They simulated, right, using a bunch of data that they have the most likely path for that hurricane, right?"
2152.0,2174.0,"Another place where simulation is useful is if you see a real world event that's actually kind of complex, you can take a simpler set of rules and simulate those and then add in more rules, you know, to make it closer and closer to the thing that you actually observe in the real world."
2175.0,2182.0,So the idea of a simulation is that you have some event in the real world and you want to calculate something about it.
2182.0,2189.0,"We're going to use computation to design an experiment, right, and we're going to use randomness for that."
2189.0,2195.0,"Once we've done that, we're going to repeat the experiment a whole bunch of times, computationally."
2195.0,2201.0,And that just means we're going to put a for loop around whatever experiment we've designed computationally.
2201.0,2213.0,"And if you're interested in some outcome, some particular outcome, like, as we're going to see, we're going to roll a die when we're interested in how many times, you know, a four comes up, then we're going to keep track of that outcome."
2213.0,2228.0,"And you keep track of it however many times that outcome happened in your whole bunch of repetitions, and then after the end of the repetitions, you can report some value of interest, maybe the probability that a four comes up on a die row."
2228.0,2240.0,"So here's the example. It's going to be very simple because it's something we can calculate already right off the bat, but it'll give you a sense of how you can write code around such a real world event."
2240.0,2255.0,"So here, we're interested in just rolling a dice and seeing the probability to get a dot, dot, dot, dot, to get a four on the dice, on one of the dice rolls, or the probability to get a dot, whichever."
2255.0,2263.0,"So here, the event is that we're rolling a dice, and then we're interested in getting the probability of some face."
2263.0,2269.0,So we're going to design an experiment for that dice roll.
2269.0,2283.0,"And this is just one way to design the experiment. There are a whole other, many, many other ways to design it. This is just one that I chose that felt illustrated most how we can take a real world example and put it into code."
2283.0,2292.0,So a die has six faces. So what I have done here is I've created a list of each one of those faces.
2292.0,2305.0,"You could have used numbers as the elements in the list. In this case, I just used strings to be a little bit cuter, or cuter, but whatever, however you'd like to represent each one of those die faces, here's a list of six things in it."
2305.0,2318.0,"And then I'm using this choice function from this random library, again, the random library, super duper useful library, random dot choice will effectively select one of the elements in this list for me."
2318.0,2330.0,"So if I type in random dot choice in the console now, it might give me the dot, dot, if I type it in right after, it might give me the dot, dot, dot, dot, whatever. It's going to be random each time I run this function."
2331.0,2343.0,"But this line of code effectively simulates me taking a dice and rolling it. And then we can repeat this experiment a whole lot of times, right?"
2343.0,2352.0,"If I'm taking a dice and rolling it, that's like what, one or two seconds per roll. I don't think I have time to repeat that experiment 10,000 times."
2352.0,2362.0,"But with simulation, with computation, with programming, we can simulate it 10,000 times, or a million times, and then just wait a couple seconds, right?"
2362.0,2374.0,"So very, very useful application of programming. So how do you simulate this dice or 10,000 times? Just slap a for loop around that line of code, right?"
2374.0,2386.0,"So for some number and range 10,000, that means I'm going to get this run this line of code 10,000 times. All of a sudden, I've just rolled a dice 10,000 times."
2386.0,2394.0,"As I'm doing so, I'm interested in the outcome of some event. So let's say how many times did I dot, dot, dot, dot come up, right before?"
2394.0,2408.0,"Well, each time in my for loop, I can keep track of the value of roll. If it was a four, increment a counter. If it was not a four, I don't care, do nothing."
2408.0,2422.0,"So each time I have a counter that tells me how many times a four came up. And then after the for loop is done, I've repeated my experiment 10,000 times, and I can report the probability to get a four, right?"
2422.0,2445.0,"So the counter divided by 10,000. So this is the code. That's it. It's super simple. I wrote a function. And it actually takes it a parameter. So if we're interested in the probability for, you know, a dot, dot, dot to come up, then we pass in the value of that particular of that side."
2445.0,2452.0,"If I'm interested in the probability that a dot comes up, then I pass in the dot as a string."
2452.0,2460.0,"So what does it do? Well, just like in the previous slide, I've got this for loop here that tells Python how many times to repeat the experiment."
2460.0,2466.0,"I have the experiment number here as a variable, so I can easily just change it to be something else."
2466.0,2475.0,And then I've got my role here. So this is me actually doing the experiment. So just here's me rolling the dice. Here's role value.
2475.0,2488.0,"And then I check what the value of the role was and increment the counter if it was the side of interest, right? I think I've passed in as a parameter. And then at the end, I just do a print, but you could imagine doing a return or something like that."
2488.0,2500.0,"So if I run it, we're going to get the probability that the side dot came up was 0.167 and the probability that dot, dot, dot, dot came up was 0.1602."
