Start Time,End Time,Text
592.0,604.0,And same for Anna right in this particular case it grabs for me just the two pull with my name and then that sub list with the promise that grades.
604.0,615.0,Okay so again really messy I have to I've made my design choice for how to create this all these lists with sub lists and sub lists within those.
615.0,627.0,And so I'd have to document that probably if I was using this method and then this function to grab this information again super complex hard to read.
627.0,644.0,So it's not really a great way to store information either but the idea behind this which is to try to store some data associated with some sort of key right the PS or MQ or in this case I'm storing you know a bunch of grades for Eric or Anna.
644.0,670.0,So that idea we can explore and that's basically what dictionaries will do for us it will allow us to create data structures that map some sort of custom index a key to some value so much like a book dictionary does right it maps the word to its definition will be able to create our own dictionaries that map some object to another object.
670.0,690.0,So when we create a dictionary we call every sort of quote unquote element in the dictionary and entry and that entry is is that mapping of a key to a value so just to draw a parallel with a list we can think of a list as mapping something to another something.
690.0,705.0,The thing that a list maps is this index number zero one two three in that order right so it has to start have an element at index zero and then that index increases by one from there on.
705.0,719.0,And for each one of these index indices I'm mapping that index to some element in my list right that's basically what the list does there's something associated with index zero something associated with the X one and so on.
719.0,738.0,So it's kind of like a very restrictive dictionary right an actual Python dictionary works in similar way except that now I am not putting any restrictions on my indices my indices here become the sort of custom indices call the key.
738.0,753.0,And so now I'm able to associate a value equivalent element in my list with that key so I can have an element associated with any object.
753.0,778.0,So I am using the term value here and in in in the dictionary the key is associated with a value and that's one entry in the dictionary now this is going to be a little bit confusing because we've been using the term value to refer to just some objects value right like you know into a variable a has value five or something like that.
778.0,800.0,But now I'm going to try to make a conscious effort now that we're introducing dictionary and dictionary values associated with the key to say whenever I'm talking about the dictionaries value to say dictionary value just so it's not confusing just just keep that in mind it can be a little bit confusing at first now that we're using the same terminology for two different things.
800.0,813.0,So we're going to go through in this lecture we're going to introduce a bunch of syntax and operations with dictionaries and there will be lots of you try it exercises just to give you a little bit of practice with the syntax because this is kind of a syntax heavy lecture.
813.0,821.0,So hopefully it helps a little bit but let's first see how to store data in a Python dictionary.
821.0,833.0,So as I mentioned a Python dictionary stores entries and that entry is a key value pair so you're mapping one key to its value.
833.0,847.0,The key can be any immutable object and we're going to see what this means in a little bit and the value associated with that key or the Python value associated with that key can be any object you'd like even lists or other dictionaries.
847.0,854.0,So the way we create a Python dictionary is by using these open and closed curly braces.
854.0,865.0,So tuples were open and closed parentheses lists were open and closed square brackets dictionaries are open and closed curly braces and this creates inside memory an empty dictionary so an
865.0,870.0,dictionary with zero entries so the length of that dictionary is zero.
870.0,883.0,To create a dictionary with one entry in it again we have curly braces and we add one entry in it so this something colon something else is an entry in my dictionary one entry.
883.0,893.0,And the thing before the colon is the key and the thing after the colon is the value associated with that key.
893.0,905.0,So you can think of it if we're drawing a parallel to lists this is now mapping you know sort of at this custom index for we're putting elements 16.
905.0,921.0,Okay so we can also create dictionaries that aren't just full of integers and you can mix and match data types as you'd like but usually in dictionaries we kind of have the keys all be the same type and the values you know all be the same type.
921.0,931.0,You can certainly mix and match types just like it you could you could create lists and tuples full of an integer and the float and another list and you know it makes it match in that way.
931.0,945.0,So here I'm creating a dictionary again open and closed curly braces starts my dictionary and it has four elements in it so each sorry four entries in it and each entry is separated by comma.
945.0,970.0,I've got here my first entry so it is mapping the key Anna to the dictionary value B my second entry maps key map to value a third entry maps key drawn to value B and last entry maps key Katie to value a right so this is a dictionary that essentially maps strings to other strings.
970.0,985.0,So you can see here I've kind of visualized the dictionary that we just created we've got these custom indices right so we're basically mapping names to letter grades.
985.0,1005.0,Everything okay so far does it make sense I guess conceptually okay so the first thing we'd like to do is once we have a dictionary full of a bunch of entries how do we grab an entry how do we look up a value associated with a key.
1005.0,1034.0,So the way we do that is in a very similar way to the way we look up an element in a list right a key in a dictionary is just a custom index right so how did we look up an element in a list so if I wanted the element at index three I would basically say L square brackets three and that grabs for me the value at that index well now I've got my custom indices right my custom indices are these strings.
1035.0,1061.0,The syntax will be exactly the same I've got this custom index I'd like to look up so I say dictionary name square bracket custom index so if I say grade square bracket John Python will go in to my dictionary named grades it look up the key John and it'll return for me the value associated with that key B.
1062.0,1089.0,So this entire expression here is a value evaluates or gets replaced with the string B just like when we indexed into a list L square brackets three we replaced that entire index index indexing operation with the value of the element at that location right so similar here if I try to index into a dictionary and that key doesn't exist so notice my dictionary has no string grace Python will give me a key.
1089.0,1099.0,So if you run code with dictionaries and you get a key error exception being raised in the console you'll know that you're trying to index into a key that doesn't exist.
1102.0,1118.0,So the question might be yes we're able to look up a value right given a key can we do the same thing but backwards given a key sorry given a value like ABC whatever can we look up a key associated with that.
1119.0,1138.0,And the answer is no we'd have to write some sort of loop or some sort of code that goes through every item in my dictionary to look to to check each value and see whether that the key associated with that values equivalent to the one I'm looking so there is no nice expression to do that backward operation.
1139.0,1165.0,And that's because the values in my dictionary can be repeated so if I look up the value B right and I want what's the key associated with B well there's actually two of them so how does Python know I want both of them how does it know I want only one of them how does it know I want maybe a list of all these things it doesn't right so you'd have to write code that does something of you know for that operation and we're going to see how to do that later.
1166.0,1185.0,Okay so let's have you work on this you try it and this is just an exercise in looking up a value so this is a function I'd like to write according to this specification so it's called find grades grades is a dictionary mapping student names to grades so string to string exactly like we've seen in the previous slide.
1186.0,1199.0,And students is going to be a list of student names so in the example here I've got my input dictionary this thing we just saw and then my list of student grades is for example you know these two strings mat and Katie.
1201.0,1214.0,For a bunch of these questions especially even on the micro quiz and things like that if it gets a little confusing when I try to write the specification in a very detailed way to make it clear what I'd like.
1215.0,1228.0,From from this function it's important to try to use the example to help you figure out what we'd like because we're writing the specification in a general sense but the example should hopefully make things really clear for what we'd like.
1229.0,1244.0,So in this particular case what we want the function to return is a list of the grades for the students being past it right so we look up mat we see their their grade is a C we look up Katie their grade is an a so I want to return the list C comma a right.
1245.0,1256.0,In the same order that I passed in my students so give you a couple minutes to work on that and then we can write it together so that's um line 94.
1258.0,1261.0,So this is just the exercise on looking up values in the dictionary.
1262.0,1264.0,All right does anybody have a start for me.
1269.0,1270.0,Yes please.
1270.0,1275.0,Yep I'll knew how about that.
1276.0,1280.0,So this will be my results list yep.
1282.0,1284.0,Yep for loop.
1284.0,1304.0,Yep so grade square bracket LM looks up the value associated with my student named LM.
1305.0,1315.0,And maybe we can save it like this grade equals this and then you said append yep so we can do L new dot append the grade.
1317.0,1318.0,Anything else?
1319.0,1322.0,Yep a return so we can return L new.
1324.0,1328.0,Yep so very reasonable code I like it a lot.
1328.0,1342.0,But you know besides the first lecture I don't know that we've written any code that didn't involve a loop so your best bet for writing code you know from for any sort of thing in this class is to think what loop can I do.
1343.0,1349.0,So let's run the code and it should return for me C comma a and it does.
1350.0,1371.0,Now that we can iterate so you know I mentioned this before but once we're iterating over you know two pulls and lists and things like that one thing I would add it just for debugging purposes is say something like LM is and then you can you know say like an example of what it could be like Anna or Matt or whatever it could be just to remind yourself.
1372.0,1379.0,That that thing that loop variable is a string and so it's one less thing to remember as you're writing for their code this is really nice.
1384.0,1397.0,Okay so dictionaries are already proving to be really really useful we can create values associated with custom indices and if we want to grab the value associated with that custom index.
1397.0,1413.0,It's really just a matter of indexing using a key using that specific key much like we did indexing into a list okay no need to loop none of that you know iteration it's just in a single line of code that indexes into the list.
1414.0,1423.0,So let's see a few more operations before we do the next you try it so I've got my list of grades that we've been working with in the past couple slides.
1424.0,1446.0,Let's say that we now want to add a new student in their grade the way we do that is very similar to the way that we would add an element to a list once we already have an index for that list right here notice we don't actually have a slot for grace yet I'd like to add her to my dictionary.
1447.0,1471.0,That's okay with this particular syntax here so grades at key grace if Python does not find grace in my list in my dictionary of keys it'll just add her okay which is really nice right I don't need to check if she's already in there there's no looping you just say you know grades at grace equals a boom it adds it for you.
1472.0,1494.0,What if I want to change an entry in my dictionary well let's say I want to change grace is grade to a C grades at custom index grace equals C will go in look at my keys when grace didn't exist Python added her with her value but she already exists there so Python will just overwrite her value.
1494.0,1509.0,So really nice you know something to look out for in case you already have values in the dictionary you know you want to be careful if you actually do want to overwrite things but it's really really nice behavior and it's different than lists right.
1509.0,1534.0,Especially adding an entry to the dictionary you can delete entries much like we deleted entries from a list we use the Dell function and the Dell function says what entry you'd like to delete from what lists so here we just say the name of our dictionary at index.
1534.0,1546.0,So this will completely remove Anna and her value and the value associated with Anna from the from the dictionary.
1546.0,1563.0,So what I want to make a note of is that our dictionaries being mutated with all of these different methods are all these different functions right so here when I added grace I've mutated my original dictionary right the animation didn't make a copy of this dictionary with grace added
1563.0,1583.0,leaving the original unchanged I've literally gone in and mutated my original dictionary to add grace I've mutated the original dictionary to add to change her grade I've mutated the original dictionary to remove Anna from the dictionary right so all these all these functions are actually mutating my dictionary.
1583.0,1612.0,Okay one other very useful thing that you can do with dictionaries is to check if a key is in my dictionary so we do this using the in operator this in keyword we've seen seen the in keyword being used to check if an element is in a list to check if you know a substring or a character is in a string to check if some element is in a tuple we can also use it to check if an element or key is in my in my dictionary.
1612.0,1627.0,So I want to make a note it's only checking the keys it does not look for the values in the dictionary we'll see how to check if some value is in the dictionary and a little bit but the in keyword specifically only looks at the keys in the dictionary.
1628.0,1648.0,So if I have the expression you know the string John is in grades Python only looks at the keys and say yep there it is I don't care what values associated with it I just care that it's in my keys so this entire expression here John in grades will evaluate so be replaced with true.
1648.0,1661.0,Daniel obviously is not in my dictionary keys so it returns false be is not in my dictionary keys even though it's in my values it still returns false because it only looks at the keys.
1664.0,1668.0,All right let's have you try this exercise.
1668.0,1697.0,So function is called find in L again we can use the specifications and the example to help us figure out what we'd like from this function so Ld is going to be a list of dictionaries so in the example here I've got three dictionaries defined and the first parameter here the thing being passed as Ld is the list with d1d2d3 as my elements.
1698.0,1727.0,And K is just an integer what I'd like to do is return true from the function if that K is a key in any of these dictionaries and false otherwise so as soon as I see a key that matches K I want to return true so in this example here when I look at look for the K2 inside these dictionaries D1 doesn't have it but D2 has it so I would return true.
1729.0,1740.0,When I look for 25 and that same list of dictionaries 25 is a value in one of these in D3 but it's not a key in D1 D2 or D3 so that would return false.
1745.0,1753.0,All right so that's just a little lower line 115 give you a couple moments and then we can write it together like usual.
1754.0,1765.0,All right does anyone want to start me off here so how can we do this? Create a loop yes 4?
1768.0,1778.0,Yep okay so that means that D is you know I can say like K1 mapped to V1 or something like that right a key to a value.
1784.0,1795.0,If K in D yep so that will check for me my keys in that particular dictionary that I'm looking at right now.
1797.0,1806.0,Yep we can immediately return true right as soon as we found it no need to check the other dictionaries just pop you know pop out of the function and return true.
1806.0,1820.0,Same inside the if or inside the for outside the for outside the for we can return false yep.
1821.0,1835.0,I like this code a lot uses this in operator right to do that the task so the return false outside of the for loop works really well because if I've gone through every D inside LD here.
1836.0,1855.0,Then I'm checking every single dictionary right as soon as I find one that has that key this return true acts like a break and a return right so breaks out of the loop and returns immediately and it doesn't you know return false.
1856.0,1863.0,But if I've gone through every dictionary and didn't find the key matching K then I return false.
1866.0,1871.0,Did anybody try it a different way or is this.
1874.0,1887.0,We could certainly try it with a boolean flag right we can flag the fact that we found it through some loop you know keep track of it and at the end just return that flag that's another way to do it but this is probably the most python.
1887.0,1907.0,So we can run it on these two examples here right so I'm expecting to looking up to return true and looking up 25 to return false and it does questions about this code or dictionary so far is everything okay so far.
1907.0,1919.0,Okay all right a couple more operations so so far we've looked up values in a dictionary we've added stuff to the dictionary we've deleted stuff from the dictionary.
1920.0,1935.0,One really useful thing to do is to be able to look at every single entry in my dictionary the reason why we'd want to do this is because we should assume that when we create our dictionaries there's no order to them right.
1935.0,1952.0,This is very much unlike lists lists had an order to them we knew that the first element in our list was at index zero the next one was at index one and so on right lists were ordered sequences of elements but dictionaries are not ordered sequences of elements.
1953.0,1964.0,That's not super true there are up until a very recent version of python there was no guarantee to order they would put in some order that couldn't.
1965.0,1983.0,I couldn't figure out how it was determined but I forget which python version maybe 3.6 or something like that started to guarantee an order when you in for for the list for the dictionary elements and that order was the same order that you inserted the elements.
1984.0,1998.0,But if you'd like to write robust code that could be run by people you know using an older version of python you should write the code assuming that no such order exists and it's okay it doesn't make the code that much harder to write.
1999.0,2011.0,But if we're not assuming any order to python element entries to in the dictionary then that means a lot of times we actually have to look at each entry in the dictionary to do some sort of task.
2012.0,2018.0,So one of the first things you might want to do is to iterate through all the keys in the dictionary.
2019.0,2036.0,To do that we use a function called grades dot keys and this grades dot keys function here doesn't mutate the dictionary at all but instead it returns for me an iterable a sequence of values which are all the keys in my dictionary.
2037.0,2046.0,Now the data type of this return value is called dict underscore keys it's not a data type we've worked with before.
2047.0,2057.0,It looks really weird but if you'd like and you don't have to do this you can always cast this sequence of values that's type dict keys to a list like this.
2058.0,2066.0,So if you cast to list grades dot keys it gives for us this more recognizable list with each key being an element in the list.
2068.0,2072.0,You don't have to do this but if it makes it easier for you you can.
2073.0,2081.0,So this line of code here grades dot keys returns for you you can think of it like this iterable this list of all the keys in the dictionary.
2081.0,2097.0,Again they're not ordered right I mean they're ordered in the order that I added them into the dictionary right Anna then Matt then John then Katie but they're not sorted in you know alphabetical order if you have integers they won't be sorted in ascending or descending order so it's best to just not assume an order to begin with.
2098.0,2102.0,Similarly we can get an iterable of all the values in the dictionary.
2103.0,2117.0,And to do this no surprise there we use grades dot values and this is again a function where it doesn't mutate the grades at all but instead it gets replaced with this dict values data type never seen it before either.
2118.0,2128.0,And you can cast it to a list if you'd like because it makes more sense to us at this point in time which just returns for us this list of every single value in my dictionary.
2128.0,2137.0,Again no order right we can see that there's no order except for the order that we actually added the element yeah.
2147.0,2152.0,Yeah yeah and print out the same the same iterable I guess if you do it again yeah.
2159.0,2172.0,If you're iterating over the dictionary not in the Python version we're using but in a previous version if you ran you know you're on your machine or if I ran the same code on my machine it might have given me a different order.
2172.0,2200.0,But in the versions we're using from now on in Python right because you guys all probably downloaded the latest version of you know in a condo and spider it will guarantee the order that you inserted the elements in but if somebody using an older version of Python takes your code and runs it they might actually get you know a a b b or some other order for these for these functions here.
2201.0,2203.0,Yeah you're welcome.
2204.0,2217.0,So it these being iterable just means that we can have something like four i or so four k in grades that keys basically giving us a loop where k is going to be each element in this list.
2218.0,2238.0,So that's fine so we can iterate over the keys or we can iterate over the values directly but what I find personally most effective is to iterate over each entry in the dictionary so not just over the keys are the values by themselves it's to iterate over the keys and the values together.
2239.0,2256.0,So to do that we use this function called grades dot items and unsurprisingly this will return also an iterable where each element in my iterable is not just the key or the value it's a tuple of the key comma the value.
2257.0,2280.0,Okay and again we can cast it to a list to give us something that's more recognizable you can see now each element in the return list is going to be the tuple where I have an entry right so my entry and a comma be is this first element in my return list and then Matt a and then John be and then Katie so I grab these entries together where I have access to both the key and the value for that entry.
2280.0,2308.0,Which means and this is the important part that we can do something like this and we can do this for the previous slide as well but for this particular grades dot items iteration if we're grabbing a key value pair out of items that means we can do something like this for k comma V in grades dot items means that Python will map k to the key for that entry and V to the value for that entry.
2310.0,2320.0,As I'm iterating over each one of these pairs right so with each iteration I have access to both the key and the value for that entry which is pretty useful.
2321.0,2333.0,So if I have this line of code here if I print key K has value V the K and the V will change with each entry I'm just grabbing both the key and the value for that entry.
2333.0,2354.0,It's not a tuple so the actual object type is this thing dict underscore items so again not a type that we've we've worked with before but that's just the type right like we've seen lists tuples dictionaries dict underscore items is another data type.
2354.0,2368.0,But the cool thing is that it's an iterable so it's a sequence of values which means that you can cast it to a list which is also a sequence of values and it knows how to do that casting and you get the more recognizable list that we've been using.
2370.0,2372.0,Other questions.
2373.0,2384.0,Okay so I really like using grades that items to iterate over entries so let's have you try this exercise so it's a function called count matches it takes in one dictionary d.
2385.0,2398.0,I didn't say what the elements are but you know you can mix and match so here I have a dictionary with just in mapped to ints and here I've got a dictionary where it maps you know ints and strings and things like that.
2398.0,2415.0,And what I want this function to do is tell me how many entries in this input dictionaries have the key match its value so here in this first example the key here is one the values to so they don't match these don't match and these don't match so the count should be zero.
2416.0,2428.0,But down here in this example the one doesn't match to so that's fine but the key a matches its value one count key five matches its value two counts right so this should return count to.
2431.0,2438.0,All right let's have you work on that down by line 137 and then we'll write it together.
2439.0,2443.0,All right how could I start this.
2444.0,2445.0,Yes.
2446.0,2448.0,Account yes.
2449.0,2450.0,Zero yep.
2452.0,2453.0,A for loop yep.
2460.0,2462.0,Yep as a function yep.
2462.0,2471.0,V equal K yep so this is where my value equals my key for that particular entry.
2474.0,2476.0,Count equals count plus what perfect.
2478.0,2480.0,Yep return count.
2481.0,2483.0,Did anybody do it a different way.
2484.0,2487.0,Yep okay awesome.
2488.0,2489.0,Yeah.
2496.0,2497.0,We can write it yeah.
2497.0,2522.0,Yeah so we can say for X and D dot keys or something like that right something like that or no we can also say for X and D I think that might work
2522.0,2527.0,to because it'll grab the key for us but just to be safe keys.
2528.0,2532.0,And now we need to grab the value so how do you grab the value associated with KX.
2537.0,2548.0,Yeah scorebrake it's just indexing right so D square brackets X oops if D square brackets X equals so that's the value equals the key.
2549.0,2557.0,Right then again we you know count plus one so this is our other way.
2559.0,2573.0,Yep so we don't have to use items but it just items makes things easier because we have in hand a variable that's you know the value and a variable that's the key and doing things like indexing starts to get confusing.
2574.0,2585.0,If you know I mean it can be confusing but yeah both ways are very valid so let's run it and it should work.
2586.0,2589.0,Yep so the first count is zero as we expected and the second count is two.
2591.0,2594.0,Is that any questions about this code does it make sense.
2595.0,2597.0,Is there another way that somebody tried it.
2598.0,2622.0,Okay so dictionaries are mutable objects right so all the aliasing and cloning rules apply remember when we talked about lists and using the equal sign between a list and another variable name.
2623.0,2628.0,Just a plain old equal sign means that you are making an alias for that list.
2629.0,2642.0,Same thing applies to dictionaries so using you know saying D1 equals D2 where D2 is a dictionary means that you've just created an alias for that dictionary so if you change the dictionary through either of those variables you're changing the object itself.
2643.0,2653.0,If you want to actually make a copy you use D dot copy where D is the name of the dictionary you'd like a copy and that gets you a copy of that dictionary and then you can change it without changing the original one.
2655.0,2665.0,So let's talk a little bit about the values for a dictionary and the keys because there are some restrictions on the keys for the dictionary no restrictions on the values.
2665.0,2682.0,So dictionary values can be any type right you can have a dictionary value that's a float in string to pull you can have a dictionary value that's a list which is a mutable object you could have a dictionary value that's another dictionary all are okay whatever you'd like for the values to be.
2683.0,2692.0,You can have dictionary values that are duplicates so you can have one key that maps to value five another key that maps to value five all good.
2693.0,2716.0,So the key so the values don't need to be unique we do have restrictions on the keys though okay the first restriction on the keys is that it has to be unique right so if you're mapping a key one to value five you cannot map a key one to value six.
2717.0,2728.0,Because if you go and look up the value associated with one how does Python know which value you'd like the five or the six right so the keys have to be unique first of all.
2730.0,2739.0,Second the keys have to be immutable technically hashable but for the purposes of this class just think of them as having to be immutable.
2739.0,2750.0,So a key can only be one of these types that we've seen so far in float string to pull or bull you cannot have a key that's a list you cannot have a key that's a dictionary because they're mutable objects.
2751.0,2767.0,So let's look at that a little bit further in detail so the reason why we can't have a key that is mutable is because of the way keys are stored in Python sorry the way the dictionaries are stored in Python.
2768.0,2778.0,So I'm going to show you an example on the next slide first I'm going to explain how they're stored and then we'll go through an example showing you exactly why you can't have a mutable structure.
2779.0,2790.0,So the way keys are the way dictionaries are stored in Python is you first need a key right to associate with a value so everything starts off with the key you'd like to add to your dictionary.
2791.0,2805.0,So Python basically runs a function called a hash function on the key for simplicity sake let's say the key you're trying to store is a number that hash function might return that same number it might return something else.
2806.0,2817.0,If you're trying to store a string as a key Python again runs it may be a different hash function that takes in that string which might be a bunch of characters and it converts it to some number.
2817.0,2841.0,So the hash function always takes in your key and converts it to a number that number think of it like representing a memory location where you're going to store the value associated with that key right so you're always grabbing a number that represents a memory location at that memory location you'll store the value.
2842.0,2856.0,So next time you want to look up the value associated with the key you just run that same hash function the function won't change you run the same hash function on your object and you'll be able to get that same integer back you'll be able to grab that same value back.
2857.0,2869.0,But if you're storing mutable objects that means that object can change so if you run the hash function the thing that gives you a number on something that's changed that number might not be the same.
2869.0,2876.0,Because you've changed the thing that you're passing into the function so why would it give you the same value back.
2877.0,2889.0,So let's look at this example so again we're storing grades and let's say we're trying to store a bunch of grades inside our memory and let's say our memory is just 16 locations so 0 through 15.
2890.0,2894.0,So at each at these locations I'm going to store grades associated with a person.
2895.0,2912.0,The function I'm going to run on the student is using their name so I'm going to store Anna's grade somewhere but I need to run a function that takes in the string a and a and gets gets for me a number that number is where I'm going to store my grade.
2912.0,2921.0,"So a simple hash function we might do is to say well I'm going to take a and map it to 1, b, map it to 2, c, map it to 3 and so on."
2922.0,2933.0,I can sum all of those numbers associated with my letters in my name right 16 and then I can mod it with 16 which is how many entries I have in my memory.
2933.0,2943.0,So if I mod it with 16 that's going to give me a number 0 through 15. If you take the remainder when you divide by 16 you'll either get 0 all the way up through 15.
