Start Time,End Time,Text
484.64,489.64,"And now Fib 5 is happy because it knows this value, and now it knows this value,"
489.64,494.64,"it can add them together, and Fib 5 now has a value that it can keep track of."
494.64,498.64,"And now finally, Fib 6, we're not even close to being done."
498.64,504.64,"Fib 6 has a Fib 5 value, so it has half of the things it needs to figure out what Fib 6 is,"
504.64,507.64,because now it has to figure out what Fib 4 is.
507.64,510.64,And already you can tell what we're going to do next.
510.64,513.64,We're going to start exploring the exact same way like we did before.
513.64,515.64,Fib 4 needs to calculate Fib 3.
515.64,520.64,"It can't do Fib 2 yet because Fib 3 needs to calculate Fib 2 and Fib 1, right?"
520.64,526.64,"Pass back up the value, Fib 4 can now finish its job by calculating Fib 3 and Fib 2,"
526.64,532.64,"pass up the value, and now finally Fib 6 has its two halves here, Fib 5 and Fib 4,"
532.64,536.64,"and it can add them together and return the value, okay?"
536.64,544.64,"So a super inefficient algorithm because there's a lot of sort of stuff going on,"
544.64,547.64,"but not much work being done until the end, right?"
547.64,552.64,We've got a bunch of base cases we get to and then we can start building back up our result.
552.64,557.64,"And the reason why I say it's inefficient is because, well, we're exploring these paths"
557.64,564.64,"and as we go along the way, right, we figure out what Fib 3 is and what Fib 4 is, right?"
564.64,573.64,"But then when we explore the right half of Fib 6 over here, we're actually recalculating these values all over again."
573.64,579.64,"That's why I said we're not even halfway done because when we got Fib 5, we had to explore Fib 4"
579.64,585.64,"and Fib 4, this branch down here is basically a copy of this one down here, okay?"
585.64,591.64,So there's a lot of work being done here where you just do the same thing over and over again.
591.64,598.64,"And so that leads me to say, well, what if we didn't have to do all this work all over again, right?"
598.64,606.64,"If only there was some sort of data structure that we could use to keep track of things as we calculate them, right?"
606.64,610.64,To basically map one thing to another.
610.64,615.64,"So if we already calculated Fib 4 to be some value, why don't we just look it up?"
615.64,626.64,"So anytime we use things like keeping track of and looking things up, that should ring a little bell that says dictionaries can help us do that."
626.64,641.64,"And so what we can do is actually write a more efficient Fibonacci recursive Fibonacci function that uses, it's still recursive, but it uses dictionaries to keep track of values as we calculate them."
641.64,648.64,"Okay, and so this is the Fibonacci efficient function, so my name is Fib efficient."
648.64,655.64,"Notice we're still calculating Fibonacci of some n, but we're going to pass in another parameter, a dictionary."
655.64,661.64,And this dictionary will keep track of the Fibonacci values as we calculate them.
661.64,666.64,"So the key will be the n, and the value will be Fib of that n."
666.64,678.64,"And so down here you can see we're going to initialize a dictionary that has Fib of 1 maps to 1 and Fib of 2 maps to 1, right? Those are our base cases."
678.64,684.64,So let's take a look at our Fibonacci recursive function now that uses dictionaries.
684.64,690.64,No longer do we need to think about the base cases as Fibonacci of 1 is this and Fibonacci of 2 is this.
690.64,695.64,"Now all we need to do is say, well, let's look up the value in our dictionary."
695.64,698.64,That's what our base case will be.
698.64,703.64,"And we don't need to make a call to ourselves if the item is already in the dictionary, right?"
703.64,713.64,"We can just return the value associated with n in dictionary D if that n is already in the dictionary, right?"
713.64,718.64,So our two base cases down here will initially be in our dictionary.
718.64,722.64,"And as we figure out the values of Fibonacci, we'll add them to the dictionary."
722.64,725.64,And that's exactly what the recursive step will do.
725.64,730.64,"So else the values not in our dictionary, so unfortunately we have to calculate it, right?"
730.64,736.64,Which is fine. We'll basically do that the first time through that sort of exploring the left half of our path.
736.64,740.64,But that's pretty much the only times that we're going to calculate it.
740.64,743.64,All the other times we'll just look it up.
743.64,753.64,So this is going to be a little different than what we've seen before because I'm not right off the bat returning Fib and minus 1 plus Fib and minus 2.
753.64,759.64,"I'm actually still running the same recursive step, Fibon minus 1 plus Fib and minus 2."
759.64,764.64,But I'm saving it in a variable. And that's totally fine to do.
764.64,769.64,"And then before I actually return this value, let me add it to my dictionary."
769.64,777.64,So this is simply just saying this dictionary at this particular n for this particular function is equal to this thing that I just calculated.
777.64,782.64,Just a straight up dictionary addition adding this item to the dictionary.
782.64,787.64,"And then after I've added it to my dictionary, I can return that value."
787.64,793.64,"So still passing it back up the chain of function calls, but we'll save it first."
793.64,796.64,Everyone okay with this code?
796.64,805.64,Okay. So then this is the dictionary I mentioned where we initialize our two base cases and then we can print the function.
805.64,811.64,So let's trace through the code to see what exactly happens with these function calls now.
811.64,819.64,"So we're initializing our dictionary where we have n1, Fibonacci of 1 is 1, and n2, Fibonacci of 2 is 1, right?"
819.64,824.64,"Our base cases. Fibonacci of 6 again, we're doing the same function calls, right?"
824.64,831.64,So that means there's nothing stored for Fib 5. So we still have to explore what value it will be.
831.64,836.64,"Nothing stored for Fib 4, we're still exploring. Nothing stored for Fib 3, we're still exploring."
836.64,842.64,"We've reached a base case. So now, you know, the first thing we do is check if it's in the dictionary."
842.64,846.64,"It is, so we just return the one directly."
846.64,851.64,"Check if the other half is in the dictionary, return the one directly, and now we've got a value for Fib 3."
851.64,855.64,"Before returning it, let's store it in our dictionary."
855.64,864.64,"So I just calculated what Fib 3 was. Let's put it in. The key is 3, and Fib 3 is 2."
864.64,869.64,"So far so good, it's pretty similar to what we've done before, except that we're, you know, storing this value in the dictionary."
869.64,879.64,"So now we explore the right half of this Fib 4, right? Fib 3 plus Fib 2, it's already in the dictionary, so it immediately returns this addition."
879.64,886.64,"Now we know what Fib 4 is, so we added to our dictionary. Fib 4 is 3."
886.64,893.64,"Explore the right part of Fib 5, right? So Fib 4 plus Fib 3, do we go further now, right?"
893.64,897.64,"In the previous case, we explored 2 and 1. In this case, do we keep exploring?"
897.64,904.64,"No, exactly, because our base case says, if 3 is already in the dictionary, simply return the value associated with it."
904.64,911.64,"So, yep, there it is, right there, we added it a while ago, we just returned the 2 immediately, no need to go down this path."
911.64,919.64,"So now Fib 5 is done pretty quickly, so the right half, so that means we have the value for Fib 5, and we add it to a dictionary."
919.64,931.64,"We explore the right half of Fib 6. Remember beforehand, I said when we were not done, we don't need to explore this Fib 4 anymore, because we added it to our dictionary long ago."
931.64,938.64,So now all we need to do is look up the value associated with 4 from our dictionary.
938.64,953.64,"So, boom, there it is, and then we can just add Fib 5 and Fib 4 together and get the value for Fib 6, store it in the dictionary, and in this case it's the end, we don't need to do anything else with this value passing it back or anything like that."
953.64,965.64,"So, we're not recalculating anything else, right, we're just checking the dictionary and if need be we calculated, so it's an improvement, but how much of an improvement is it actually?"
965.64,971.64,"So, if we run this function and it's in the Python code, you can play around with it yourself."
971.64,988.64,"If you run the function that we originally wrote, Fib, the one where we don't store anything in the dictionary, if we try to calculate Fib Anachi of 34, it results in 11.5 million function calls."
988.64,999.64,"That's a lot of function calls, because even Fib 6 had Fib 3 being called twice, Fib 3 being called 3 times, Fib 4 being called twice, things like that."
999.64,1009.64,"You imagine how many times Fib 3 will be called when we are trying to calculate Fib 34, probably thousands, if not more."
1009.64,1020.64,"So, overall, the number of function calls we're making is 11.5 million with our original code, but the efficient version only makes 65."
1020.64,1039.6399999999999,"It's not like we went from 11.5 million to 2 million, right, we went from the order of millions to tens, which is really, really impressive in terms of speed, so if you try to run this program and take a couple seconds for Fib 34, but the efficient one will be instant."
1039.64,1053.64,"And all of these function calls have some overhead, right, you need to create an environment in Python and need to pass these parameters, so all of these function calls take a lot of time, whereas a dictionary look up is basically instantaneous, right."
1053.64,1068.64,"So in this particular case, we've given up some of our memory to store values, right, the dictionary is storing 34 entries, which is not much, but there are applications where you can't spare 34 entries, right, in your memory."
1068.64,1078.64,"In which case, you might, you know, spare some time to continue calculating without taking up some memory. So there's a little bit of trade-off between these two programs, right."
1078.64,1085.64,"One of them doesn't store anything but is slow, the other one stores things, but is fast."
1085.64,1100.64,"Let's look at one more example where we do Fibonacci on numerics, and this, I don't know when you'd use Fibonacci in your real life, but knowing all the possible ways you can make a score of X, it basketball is a little bit more useful."
1100.64,1114.64,"So let's think about this problem recursively. Certainly we could do it iteratively and brute force our way through all the possible combinations of scores, right, so in basketball you can make a basket that's worth 1.2 points or 3 points."
1114.64,1121.64,So you can think about all the possible combinations you can make to give you some score of X.
1121.64,1128.64,"We're going to think about this problem recursively, right, so let's start with our base cases."
1128.64,1141.64,"Base cases, we've got three of them. So if we think about a score of 1, so if X is equal to 1, so that means if we have a score of 1 in basketball, what are all the possible ways we could have made a 1?"
1141.64,1149.64,"You could just score 1 point and then that's it, right, I just did 1 plus C or just emphasize that we're just scoring 1 and nothings."
1149.64,1156.64,"If we make a basket that's worth 2 points, or if we have 2 points in basketball, what are all the possible ways we could have made 2?"
1156.64,1165.64,"Well, we could have scored a 1 and a 1, or we could have just scored 2 right off the bat, so that's 2 possible ways to make a score of 2."
1165.64,1171.64,"And similarly, to make a score of 3, what are all the possible ways? Well, we could have scored a 1 than a 1 than a 1."
1171.64,1180.64,"We could have scored a 2 and a 1, or we could have scored a 3 right off the bat, so that's 3 different ways you can make a score of 3 in basketball."
1180.64,1185.64,"Everyone with me so far, these are our base cases, okay?"
1185.64,1190.64,"Because the recursive step will be very, will blow your minds, it's so simple, okay?"
1190.64,1196.64,So the recursive step looks like this.
1196.64,1204.64,"Now, somebody give me what's a reasonable basketball score, like for our team, 87?"
1204.64,1213.64,"Okay, it's been probably 25 years since I've played pro basketball in grade 5, you guys, so I forgot what's a reasonable score."
1213.64,1223.64,"All right, so 87. So let's say now we're not dealing with our base case, we're dealing with some number that's bigger than one of these base cases."
1223.64,1229.64,"How do we think about this problem recursively? Well, there's three possibilities, right?"
1229.64,1240.64,"If I have a final score of 87, let's say that I think about the score of 86, right?"
1240.64,1249.64,"If I know all the possible ways I can make a score of 86, all I need to do is add 1 to that score, right?"
1249.64,1259.64,"It'll give me 87, right? So that's one possibility here, but that's not the only possibility, right?"
1259.64,1268.64,"Because I could have a score of 85, and if I add 2 to that 85, not 2 counts, right? Just the score."
1268.64,1275.64,"If I have an original score of 85, if I just add 2 to that score, it gives me my desired score of 87."
1275.64,1285.64,"So if I know the possible combinations to make 85, then I know that all I need to do is, you know, add a 2 to my score, and that'll give me 87."
1285.64,1296.64,"And then the last possibility is to know all the possible ways to make 84, the score of 84, because then I would just add a score."
1296.64,1305.64,"I would take that score and add a 3 to it to give me 87, right? So I'm sort of using my base cases to guide my recursive step."
1305.64,1317.64,"So the number of ways I can make a score of 87 is the sum of all the possible ways I can make 86 or 85 or 84, right?"
1317.64,1326.64,"Because if I made 86, I would just add 1 to it, if I made 85, I had 2 to it, and if I made 84, I'd add 3 to the score."
1326.64,1338.64,"So that's essentially what this recursive step is doing, right? I've got, these are all the possible ways I can make a score of 87, you know, X minus 1, right? So 87, 86."
1338.64,1351.64,"And that's just me calling my function, right? So score count X minus 1, score count X, plus all the possible ways to make a score of X minus 2, plus all the possible ways to make a score of X minus 3."
1351.64,1363.64,"So if I add all these 3 ways together, I would get all the possible ways I can make a score of X. Does that make sense?"
1363.64,1380.64,"Okay, so that's it, right? It's pretty clean code. It looks really nice. If we were to write this iteratively, it would be a mess, because we probably have a whole bunch of nested loops to try to brute force all the possible combinations of scores that we can make."
1380.64,1401.64,"And it wouldn't look very, very nice, very ironic. So let's do a trace of this code, just to, you know, to bring it all together. The trace will be very similar to the Fibonacci trace, except that now we have three paths to explore before having a return value, right?"
1401.64,1412.64,"So for a score of 6, I would explore how can I make a score of 5? And of course, I will explore how can I make a score of 4 and 3, but I'm not there yet, right?"
1412.64,1421.64,"First, I need to explore how to make a score of 5, which is a function call. This one will explore how to make a score of 4, and of course a 3 and a 2, but not just yet."
1421.64,1432.64,"A score of 4 will lead us to our base cases. It's just how to make a score of 3 and a 2 and a 1. These are base cases. They immediately return, and we know how to make a score of 4."
1432.64,1439.64,"A score of 3 is also a base case, and a score of 2 is also a base case, so these ones will immediately return to give us the score of 5."
1439.64,1446.64,"So now we know how to make a score of 5. We need to follow through how to make a score of 4, which is just 3 and 2 and 1."
1446.64,1460.64,"Oops, I should have changed that to be a 1 and then how to make a score of 3, and that's just a base case. So very similar trace as the Fibonacci code."
1460.64,1470.64,All right. Questions about those examples? Are they okay? Do they make sense?
1470.64,1491.64,"So there is one exercise in the Python file. It's for at home. I would like you to try to memoize this code. Memorize means basically try to use a memo, a dictionary, to store values as you calculate them, because you see that it's going to be just as inefficient as the Fibonacci code."
1491.64,1497.64,"So here we're calculating score of 4 again, where we had calculated it way back here."
1497.64,1506.64,And so try your hand at adding a dictionary to this code to try to speed it up.
1506.64,1519.64,"Okay, so the next, the second half of this lecture, we're now going to move away from recursion on numbers and sort of having these nice mathematical operations that we can just translate to code."
1519.64,1536.64,"Easily and start looking at recursion on numerical things. And we're just going to look at lists. But again, as I said, you can apply these very similar codes to any sequences of values, tuples or strings or things like that."
1536.64,1552.64,So the reason why we're looking at lists is because lists are naturally recursive. So one of the motivations I gave at the end of last lecture is that we have lists that can have elements that are other lists that can have elements that are other lists that can have elements as other lists.
1552.64,1561.64,"So without knowing sort of how deep these lists within lists go, it's going to be really hard to write iterative code."
1561.64,1581.64,"It's possible, but it's going to be really hard. And instead, we're going to see that the recursive version of this code is going to be a lot more intuitive in the long run. Maybe not, you know, maybe not right off the bat, but definitely it's a lot easier to write and to read."
1581.64,1592.64,"So let's think about lists in a recursive way. So if we were doing iteratively, what we'd say is we're going to loop through each element and do something."
1592.64,1610.64,"The problem we're going to solve is figuring out the sum of all the elements in the list to begin with. So iteratively, we just said, right, we loop over each element in the list and keep it in our result. So I've got these state variables I talked about last time, right, result and e that keep track of which element we're at and what the value is."
1610.64,1622.64,"Recursively, remember, we're going to make all these function calls until we get to a base case at which point we're going to start to build up our result."
1622.64,1635.64,"So how can we think about this list recursively? Well, let's say that we have a list and we want to find the sum of all these elements. That's our original problem."
1636.64,1649.64,"Now, let's say that we take the first element and we just extract it out, right? We know we have this list with a bunch of elements. Let's take the first one. We know it's a 10."
1649.64,1678.64,"And then let's consider the remaining elements. So the 20 onward, if I take my 10 and I know the answer to the sum of all the elements in 20 onward, right, then all I need to do to figure out the sum of my original list, right, this one here is to say it's the 10 plus the sum of whatever the sum of the 20 onward is."
1680.64,1695.64,"Now, the sum for elements 20 onward is the same problem again, right? It's the problem of finding the sum of all the elements in a list. It just so happens that our list is now our original list without that first element in it."
1696.64,1706.64,"Does everyone understand that? We've got our original problem and we've just made the same problem again, just a slightly different version of it, all the list except for that first element."
1706.64,1718.64,"So now we do the same thing, right? Let's say this is our new list, we extract the first element from it and we consider the elements except for that first one as a new list."
1719.64,1728.64,"And again, if I knew what the sum of 30 all the way on to 60 was, all I need to do is add it to the 20 that I extracted and I would know the sum of this list."
1729.64,1745.64,"So we keep doing that, right? We take our list, extract the 30 and consider the remaining elements as a list, same deal, if I knew what 40 plus 50 plus 60 was, right? The sum of all the elements in this list, I just added to the 30 and I have the answer to that problem."
1746.64,1754.64,"And we keep doing this, extracting an element and considering the remaining lists all the way down to when we have a list with just one element in it."
1755.64,1764.64,"Well, this is a pretty simple problem to solve. If I have a list with one element in it, the sum of the elements within that list is just the value of that element, right? It's just 60."
1765.64,1773.64,"So a very simple problem, no need to keep sort of going further dividing this problem into smaller pieces, I already know the answer to this one, it's very simple."
1774.64,1782.64,So this is our base case and we know the sum of the elements in a list with length 1 is that element.
1783.64,1798.64,"So once we reach the base case, we build back up our result, right? We take the 60 and we had extracted the 50 originally, so we're going to pass the sum back up to whoever called it, which was the function that extracted the 50."
1799.64,1810.64,"So now the 50 plus the 60 is 110. Now this 110 gets passed back up the chain. When we extracted the 40, we said what I'm going to add the 40 to the sum of the 50 and the 60, 110, which is 150."
1811.64,1819.64,"Pass that answer back up the chain. When I extracted the 30, I said I was just going to add the 30 with the sum of the remaining things, which I figured out is 150."
1820.64,1835.64,"The 20, right? I'd extracted it, becomes 20 plus the sum of everybody else, which is 180. So the sum is 200 and then finally my original question was to extract the 10, add it to everything else, which is the 200 that we figured out. So the full sum is 210."
1836.64,1845.64,"Does that make sense? This animation. So we've got the division, all the way down to the base case and building back up the result."
1846.64,1856.64,So let's try to write it. So we're going to write it in pieces. So the function is called total recur. It takes in a list L. We're going to recursively figure out the sum of all the elements in this list.
1857.64,1867.64,"So we can have a base case when the list is empty. We can return 0 up to you. Another base case, which is the one that I illustrated on the previous slide, is when the length of the list is 1."
1869.64,1875.64,"So when the length of the list is 1, what's the sum going to be? No need for recursion. It's just that element."
1876.64,1884.64,"And so in these slides what I've also included, in addition to the code, is an a little example. So it helps you think about what the function returns."
1884.64,1895.64,"So in this base case, when the length of the list is 1, the list would look something like this. And all I need to do is return L at index 0. So the 50. And that's my sum."
1895.64,1899.64,"And that's what I'm doing here, returning L at index 0."
1900.64,1911.64,"Now the recursive step. Remember, in the recursive step, I extracted the first element. And I said, let me save this first element. So here it is being saved as L at index 0."
1911.64,1922.64,"And I'm going to add it to something, right? So in this example here, I've got this list that's longer than 1. I'm extracting the 30, and I'm going to add it to something."
1923.64,1937.64,"Well, that's something, based on the previous slide, where I did the animation, is going to be us putting our trust in the fact that we write this function correctly."
1937.64,1944.64,That something is going to be us figuring out what the sum is of 40 and 50.
1945.64,1953.64,"It's the same problem we're trying to solve right now, the sum of 30, 40, 50, except that now I'm just going to take the sum of just the 40 and the 50."
1953.64,1965.64,"So that's something, becomes the same function we're writing right now, total recur. Except that I'm not calling it on L, not the whole thing all over again, that would be bad."
1965.64,1972.64,"But I'm going to call it on L from index 1 onwards, so essentially removing that first element."
1973.64,1978.64,Is everyone OK with that?
1978.64,1987.64,"So that's it. That's the function. Nothing else to write, right? No loop. We've basically written a function, assuming that we wrote the function correctly, right?"
1987.64,2001.64,"Which is a very strange way to think about recursion, but that's essentially what it is. You're trusting yourself to write this function correctly, such that your recursive step leads you to the base case, so that you can build back up the result correctly."
2002.64,2010.64,"So there's a lot of trust involved in writing these functions, recursive."
2010.64,2019.64,"OK, so I'm not going to go through the Python tutor, but you should definitely go through it on your own, as a practice for the quiz, things like that."
2019.64,2025.64,Let's have you write this then. So it's going to be a slight modification to the code we just wrote.
2025.64,2038.64,"So it's going to take in a list as its parameter, and instead of summing the elements in the list, like we did 10 plus 20 plus 30, whatever, I would like you to sum the lengths of the elements in the list, right?"
2038.64,2046.64,"So if I pass it in this function, it's going to sum the length of this 2 plus the length of this 1 plus the length of this 5, 2 plus 1 plus 5."
2047.64,2057.6400000000003,"So it'll be a very slight modification to the code that we just looked at. And here it is online, 70-ish. So think about the base case, right?"
2057.6400000000003,2068.6400000000003,"If you have a list with one element in it, what do you return? And if you have a list with many elements, how can you put your trust in something that you just wrote to help you get to the answer?"
2069.64,2085.64,"All right, what do you guys have for me? So let's start with the base case. And if you're having trouble, I encourage you to just in a little comment, just write down sort of what that base case looks like, right? Like I did in the slides. It looks like this, right?"
2085.64,2092.64,So what would I return if I have a list with one element in it? Yeah.
2093.64,2101.64,"Yeah, exactly. So we would turn the length of that element, right? So the length of whatever this is, a, b, whatever. Awesome."
2101.64,2107.64,How do we do the recursive step? Yeah.
2108.64,2116.64,"Yes, exactly. Total."
2116.64,2121.64,Land recur with what list?
2121.64,2130.64,"Yep, so we're going to extract that first one. So this will give us some of the links of everybody else."
2130.64,2135.64,Exactly. So we also need to add it to.
2136.64,2147.64,"Yeah, I'll see here, right? So it's fine to do it even before or after, because we're just summing these two values. So it doesn't matter if you're, you know, the order that you're summing them."
2147.64,2153.64,So that that's perfect. Any questions about this code?
2153.64,2156.64,Yes.
2156.64,2185.64,"So in terms of efficiency, recurge, this, this function will be slightly less efficient, I would say. Yeah, because it, there's a little overhead in actually making a function call."
2186.64,2194.64,"Whereas if you use a built-in operator, it's been optimized to work pretty fast."
2194.64,2197.64,Yeah.
2197.64,2202.64,"No. And when it's doing plus equals, it's definitely not doing this in the background exactly. Yeah."
2202.64,2214.64,"But this is just, I mean, we're, I'm trying to show you recursion on something that, you know, you wouldn't typically use recursion on just to help illustrate the idea of recursion."
2214.64,2223.64,"Certainly, you can use an iterative algorithm, obviously, to calculate the sum of these, these elements, and it's more intuitive, more in line with what we've been learning so far."
2223.64,2231.64,Yeah. Okay. Excellent.
2231.64,2244.64,"So now let's look at a slightly different problem. So instead of finding the sum of all the elements in a list, let's tackle the problem of looking for an element in a list."
2244.64,2248.64,"Completely different, but we're still doing some sort of list operations."
2249.64,2254.64,"We're going to start with an implementation that's not quite right, and we'll see why in a little bit."
2254.64,2258.64,So let's follow the same sort of pattern that we've seen in the previous one.
2258.64,2262.64,So let's consider a list of length one.
2262.64,2269.64,"In this particular case, if I have a list with only one element in it, how do I know if that element is the one I'm looking for?"
2269.64,2277.64,"Well, I'm just going to return this Boolean, right, whether L at index zero, that element is the one I'm looking for, the E."
2277.64,2292.64,"So notice this in list is passing in a list, the list itself, and the element I'm looking for."
2292.64,2296.64,So then let's look at the recursive step.
2296.64,2301.64,"The recursive step, in this particular case, let's say it says, well, else, right?"
2302.64,2309.64,"We might think to say, well, if it's not the one I'm looking for, then let's look in the remainder of the list."
2309.64,2318.64,"So like we did in the previous case, let's apply the same function we're writing right now to all the elements except for the first one."
2318.64,2325.64,And we're still looking for element E in those remaining elements.
2325.64,2332.64,"So we can test it out, and if we actually run it, again, please I encourage you to do Python tutor on your own, but we can test it out."
2332.64,2340.64,"And say, if, when this particular case, 2581, if I actually run this code, it will give me true."
2340.64,2348.64,"So it found the one inside the list 2581, which is good, right, it's exactly what we wanted."
